QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20211,04547382,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547412,33,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04547422,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547432,28,0,1,12,D,,A,,A,,A,46,D,,A,,A,22,D,,A,,A,,A,,A,,A
20211,04547442,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547462,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547492,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547572,31,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20211,04547592,24,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20211,04547602,31,0,1,,A,,A,,A,,A,30,D,,A,,A,65,D,,A,,A,,A,,A,,A
20211,04547612,32,0,1,,A,,A,,A,,A,200,D,,A,,A,75,D,,A,,A,,A,,A,,A
20211,04547622,34,0,1,,A,,A,,A,,A,,A,60,D,,A,50,D,,A,,A,,A,,A,,A
20211,04547642,25,0,1,,A,,A,,A,,A,,A,18,D,,A,25,D,,A,,A,,A,,A,,A
20211,04547692,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547702,29,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20211,04547712,55,0,1,,A,,A,,A,,A,25,D,,A,,A,35,D,,A,,A,,A,,A,,A
20211,04547722,40,0,1,,A,,A,,A,,A,,A,,A,,A,118,D,,A,,A,,A,,A,,A
20211,04547742,64,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A
20211,04547792,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547842,37,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20211,04547852,24,0,1,,A,,A,,A,100,D,,A,,A,15,D,,A,,A,,A,,A,,A,,A
20211,04547902,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547922,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547992,33,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04548012,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548042,22,0,1,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548082,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548102,29,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20211,04548122,52,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548142,23,0,1,,A,,A,,A,,A,30,D,,A,,A,60,D,,A,,A,,A,210,D,,A
20211,04548162,40,0,1,,A,,A,,A,,A,,A,,A,,A,330,D,,A,,A,,A,,A,,A
20211,04548182,59,0,1,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,,A,,A,,A,,A
20211,04548224,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548232,51,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20211,04548252,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548262,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548292,39,0,1,,A,45,D,,A,150,D,,A,0,D,,A,250,D,,A,,A,,A,,A,,A
20211,04548302,22,0,1,,A,,A,,A,,A,,A,,A,,A,42,D,,A,,A,,A,,A,,A
20211,04548352,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548392,26,0,1,,A,,A,,A,,A,50,D,,A,,A,120,D,,A,,A,,A,,A,,A
20211,04548432,35,0,1,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548452,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548462,53,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20211,04548472,28,0,1,,A,,A,,A,,A,,A,,A,6,F,45,D,,A,,A,,A,,A,,A
20211,04548542,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548552,15,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20211,04548562,18,0,1,,A,,A,,A,,A,120,D,,A,,A,40,D,,A,,A,,A,,A,,A
20211,04548632,24,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20211,04548672,41,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04548722,19,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548742,26,0,1,,A,,A,,A,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548812,16,0,1,,A,,A,,A,,A,96,D,,A,,A,,A,,A,,A,,A,54,D,,A
20211,04548832,23,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04548852,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548882,42,0,1,,A,,A,,A,,A,,A,100,D,,A,150,D,,A,,A,,A,,A,,A
20211,04548902,34,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20211,04548922,31,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20211,04548952,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548982,24,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04549002,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549052,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549072,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549082,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549092,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549112,30,0,1,,A,,A,,A,,A,,A,120,D,,A,150,D,,A,,A,,A,,A,,A
20211,04549122,46,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04549172,33,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20211,04549182,35,0,1,,A,,A,,A,,A,,A,,A,15,D,12,D,,A,,A,,A,,A,,A
20211,04549202,45,0,1,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A
20211,04549262,30,0,1,,A,,A,50,F,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04549352,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549372,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549392,40,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20211,04549434,20,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549442,29,0,1,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20211,04549452,16,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04549502,54,0,1,,A,,A,,A,,A,,A,,A,45,D,300,D,,A,,A,,A,,A,,A
20211,04549522,34,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20211,04549532,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549612,37,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20211,04549672,61,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549682,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549712,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,750,D,,A
20211,04549732,46,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20211,04549742,70,0,1,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A
20211,04549782,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549792,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549802,15,0,1,100,D,,A,,A,,A,200,D,,A,,A,360,D,,A,,A,,A,99,D,,A
20211,04549812,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549842,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549872,26,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04549882,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549912,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549952,59,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20211,04550002,16,0,1,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550032,41,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20211,04550042,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550062,15,0,1,,A,,A,,A,,A,66,D,,A,,A,22,D,,A,,A,,A,,A,,A
20211,04550082,28,0,1,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A
20211,04550102,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550122,103,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20211,04550142,38,0,1,,A,,A,,A,,A,,A,,A,,A,120,F,,A,,A,,A,,A,,A
20211,04550152,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550192,34,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20211,04550212,18,0,1,,A,,A,,A,,A,48,D,,A,,A,30,D,,A,,A,,A,462,D,,A
20211,04550272,27,0,1,,A,,A,,A,,A,15,D,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04550312,15,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550322,26,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04550332,15,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20211,04550362,51,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04550372,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550392,47,0,1,,A,,A,,A,,A,,A,,A,15,D,20,D,,A,,A,,A,,A,,A
20211,04550412,24,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04550422,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550432,33,0,1,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,,A
20211,04550452,26,0,1,,A,,A,90,F,,A,,A,360,F,,A,75,D,,A,,A,,A,,A,,A
20211,04550462,22,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20211,04550472,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550494,20,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04550512,31,0,1,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550562,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550572,39,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20211,04550592,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550612,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550622,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550642,47,0,1,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A
20211,04550652,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550682,33,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04550692,46,0,1,,A,,A,,A,,A,21,D,10,D,,A,40,D,,A,,A,,A,,A,,A
20211,04550762,34,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20211,04550842,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550902,38,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20211,04550922,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550932,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550974,27,0,1,79,D,,A,,A,,A,161,D,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04551012,66,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04551032,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551062,30,0,1,,A,,A,,A,,A,,A,,A,9,D,80,D,,A,,A,,A,,A,,A
20211,04551082,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551102,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551152,16,0,1,,A,,A,,A,,A,84,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551172,45,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20211,04551252,53,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551262,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551302,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551312,37,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20211,04551332,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551354,16,0,1,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551362,49,0,1,,A,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A
20211,04551432,28,0,1,,A,,A,,A,,A,,A,,A,,A,60,F,,A,,A,,A,,A,,A
20211,04551462,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551502,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551512,14,0,1,,A,,A,,A,,A,120,D,,A,,A,90,D,,A,,A,,A,,A,,A
20211,04551522,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551542,19,0,1,,A,,A,,A,,A,74,D,,A,9,D,125,D,,A,,A,,A,,A,,A
20211,04551614,15,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,65,D,,A
20211,04551622,24,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20211,04551672,76,0,1,,A,,A,,A,,A,,A,,A,60,D,262,D,,A,,A,,A,,A,,A
20211,04551762,23,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,260,D,,A
20211,04551902,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551922,53,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20211,04551932,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551962,26,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20211,04551972,37,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04552032,15,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552042,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552092,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552122,22,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20211,04552132,20,0,1,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552162,34,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04552182,31,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20211,04552202,44,0,1,,A,,A,,A,250,D,,A,120,D,,A,150,D,,A,,A,,A,,A,,A
20211,04552242,45,0,1,,A,,A,,A,,A,,A,,A,,A,46,D,,A,,A,,A,,A,,A
20211,04552322,50,0,1,,A,,A,,A,,A,,A,25,D,30,D,60,D,,A,,A,,A,,A,,A
20211,04552362,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552372,18,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20211,04552382,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552412,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552422,46,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20211,04552432,20,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552442,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552452,49,0,1,40,D,,A,,A,,A,0,D,,A,51,D,300,D,,A,,A,,A,,A,,A
20211,04552502,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552542,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552552,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552562,14,0,1,,A,,A,,A,50,D,60,D,,A,,A,,A,,A,,A,,A,180,D,,A
20211,04552572,78,0,1,,A,,A,,A,,A,,A,,A,,A,63,D,,A,,A,,A,,A,,A
20211,04552582,23,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20211,04552602,45,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20211,04552622,18,0,1,,A,,A,,A,,A,,A,,A,,A,128,D,,A,,A,,A,,A,,A
20211,04552652,39,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04552673,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552752,113,0,1,,A,,A,,A,,A,,A,,A,24,D,125,D,,A,,A,,A,,A,,A
20211,04552782,27,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20211,04552792,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552822,38,0,1,,A,,A,,A,,A,,A,,A,,A,325,D,,A,,A,,A,,A,,A
20211,04552852,11,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552912,39,0,1,,A,,A,,A,,A,,A,100,D,,A,100,D,,A,,A,,A,,A,,A
20211,04552922,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552932,42,0,1,,A,,A,,A,,A,,A,17,D,,A,900,D,,A,,A,,A,,A,,A
20211,04552942,17,0,1,,A,,A,,A,,A,300,D,,A,180,D,360,D,,A,,A,,A,,A,,A
20211,04552952,26,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20211,04552962,24,0,1,,A,,A,,A,100,D,,A,,A,,A,60,D,,A,,A,,A,60,D,,A
20211,04552992,68,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04553002,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553022,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553042,84,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553053,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553082,42,0,1,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A
20211,04553122,33,0,1,,A,,A,,A,20,D,20,D,,A,,A,,A,,A,,A,,A,30,D,,A
20211,04553162,26,0,1,,A,,A,,A,,A,,A,,A,,A,22,D,,A,,A,,A,,A,,A
20211,04553182,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553192,33,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20211,04553204,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,9,D,,A
20211,04553222,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553232,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,,A
20211,04553272,35,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20211,04553312,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553402,25,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20211,04553412,28,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04553442,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553462,33,0,1,,A,,A,,A,,A,,A,12,D,,A,300,D,,A,,A,,A,,A,,A
20211,04553512,25,0,1,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A
20211,04553522,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553532,14,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553572,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553612,52,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553632,41,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20211,04553642,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553652,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553672,19,0,1,,A,,A,,A,,A,,A,,A,,A,340,D,,A,,A,,A,,A,,A
20211,04553702,28,0,1,,A,,A,,A,,A,60,D,30,D,,A,200,D,,A,,A,,A,,A,,A
20211,04553732,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553742,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553782,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553822,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553942,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553962,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553982,9,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20211,04553992,40,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20211,04554052,10,0,1,,A,,A,,A,,A,120,F,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554072,11,0,1,,A,,A,,A,40,D,80,D,,A,,A,,A,,A,,A,,A,338,D,,A
20211,04554092,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554144,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554182,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554192,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554272,38,0,1,,A,,A,,A,,A,,A,,A,,A,23,D,,A,,A,,A,,A,,A
20211,04554302,60,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554312,35,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20211,04554372,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554412,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554462,35,0,1,,A,,A,,A,,A,120,D,,A,,A,60,D,,A,,A,,A,,A,,A
20211,04554472,24,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20211,04554492,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554502,21,0,1,,A,,A,,A,,A,66,D,,A,,A,25,D,,A,,A,,A,,A,,A
20211,04554522,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554562,29,0,1,45,D,,A,,A,,A,15,D,,A,,A,15,D,,A,,A,,A,,A,,A
20211,04554582,21,0,1,,A,,A,,A,,A,75,D,,A,,A,40,D,,A,,A,,A,,A,,A
20211,04554612,21,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554632,36,0,1,,A,,A,15,D,,A,,A,,A,,A,301,D,,A,,A,,A,,A,,A
