QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20211,04655781,45,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655781,46,0,1,12,D,64,D,,A,64,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655791,40,0,1,11,D,20,D,,A,20,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655841,44,0,1,12,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655841,45,0,1,11,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655841,46,0,1,11,D,100,D,,A,100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655851,22,0,1,12,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655981,18,0,1,11,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655981,19,0,1,11,D,800,D,,A,800,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656081,28,0,1,12,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656081,29,0,1,01,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656211,31,0,1,01,D,450,D,,A,450,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656211,32,0,1,11,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656221,66,0,1,01,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656221,67,0,1,01,D,119,D,,A,119,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656221,68,0,1,11,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656251,31,0,1,01,D,550,D,,A,550,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656271,31,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656291,16,0,1,11,D,27,D,,A,27,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656373,27,0,1,12,D,175,D,,A,175,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656431,20,0,1,01,D,90,D,,A,,H,500,D,1,D,2,D,150,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04656431,20,1,1,01,D,,B,,A,90,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656481,17,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656541,25,0,1,12,D,100,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20211,04656541,25,1,1,12,D,,B,,A,19,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656541,25,2,1,12,D,,B,,A,81,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656581,18,0,1,11,D,800,D,,A,,H,500,D,1,F,2,D,380,D,140,D,,A,,A,,A,,A,,A,,A,,A
20211,04656581,18,1,1,11,D,,B,,A,800,E,380,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656621,16,0,1,11,D,,C,,A,29,F,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656714,33,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656841,37,0,1,01,D,200,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04656841,37,1,1,01,D,,B,,A,162,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656841,37,2,1,01,D,,B,,A,38,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656861,32,0,1,12,D,430,D,,A,,H,500,D,1,D,2,D,110,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20211,04656861,32,1,1,12,D,,B,,A,193,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656861,32,2,1,12,D,,B,,A,190,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656861,32,3,1,12,D,,B,,A,47,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656861,33,0,1,12,D,700,D,,A,700,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656871,56,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656961,15,0,1,11,D,370,D,,A,,H,500,D,1,D,2,D,150,D,140,D,100,D,,A,,A,,A,,A,,A,,A
20211,04656961,15,1,1,11,D,,B,,A,370,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656981,31,0,1,11,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656981,32,0,1,11,D,100,D,,A,100,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657031,27,0,1,12,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657051,14,0,1,11,D,,C,,A,80,F,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657071,18,0,1,12,D,105,D,,A,105,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657071,19,0,1,12,D,160,D,,A,160,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657071,20,0,1,11,D,300,D,,A,300,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657171,38,0,1,12,D,400,D,,A,400,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657171,39,0,1,11,D,80,D,,A,80,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657171,40,0,1,01,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657181,28,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657181,29,0,1,11,D,150,D,,A,150,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657231,31,0,1,11,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657281,35,0,1,01,D,150,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04657281,35,1,1,01,D,,B,,A,121,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657281,35,2,1,01,D,,B,,A,29,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657381,24,0,1,11,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657381,25,0,1,01,D,110,D,,A,110,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657591,22,0,1,12,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657591,23,0,1,11,D,500,D,,A,500,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657621,25,0,1,12,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657621,26,0,1,11,D,350,D,,A,350,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657621,27,0,1,12,D,150,D,,A,150,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657631,38,0,1,11,D,66,D,,A,66,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657661,32,0,1,11,D,450,D,,A,450,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657661,33,0,1,12,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657691,24,0,1,12,D,800,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04657691,24,1,1,12,D,,B,,A,708,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657691,24,2,1,12,D,,B,,A,92,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657751,14,0,1,01,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657811,32,0,1,01,D,1150,D,,A,,H,500,D,1,F,2,D,140,D,160,D,130,D,,A,,A,,A,,A,,A,,A
20211,04657811,32,1,1,01,D,,B,,A,90,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657811,32,2,1,01,D,,B,,A,1060,E,130,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657901,75,0,1,11,D,800,D,,A,800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657901,76,0,1,11,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657901,77,0,1,12,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657901,78,0,1,01,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657911,21,0,1,01,D,79,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04657911,21,1,1,01,D,,B,,A,64,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657911,21,2,1,01,D,,B,,A,15,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657991,20,0,1,12,D,1500,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04657991,20,1,1,12,D,,B,,A,1500,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658071,49,0,1,11,D,100,D,,A,100,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658071,50,0,1,11,D,60,D,,A,60,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658071,51,0,1,12,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658071,52,0,1,01,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658091,38,0,1,01,D,300,D,,A,,H,500,D,1,D,2,D,110,D,130,D,160,D,100,D,,A,,A,,A,,A,,A
20211,04658091,38,1,1,01,D,,B,,A,37,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658091,38,2,1,01,D,,B,,A,234,E,130,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658091,38,3,1,01,D,,B,,A,21,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658091,38,4,1,01,D,,B,,A,8,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658181,20,0,1,01,D,110,D,,A,110,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658191,38,0,1,01,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658291,26,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658301,31,0,1,01,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658481,21,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658531,96,0,1,01,D,81,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04658531,96,1,1,01,D,,B,,A,65,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658531,96,2,1,01,D,,B,,A,16,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658531,97,0,1,01,D,150,D,,A,150,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658541,20,0,1,12,D,1300,D,,A,1300,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658551,16,0,1,12,D,200,D,,A,200,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658631,43,0,1,01,D,150,D,,A,,H,500,D,1,D,2,D,140,D,370,D,,A,,A,,A,,A,,A,,A,,A
20211,04658631,43,1,1,01,D,,B,,A,150,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658741,33,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658751,26,0,1,12,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658751,27,0,1,11,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658791,15,0,1,12,D,15,D,,A,15,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658881,39,0,1,01,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658901,18,0,1,12,D,1500,D,,A,1500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659161,57,0,1,01,D,44,D,,A,44,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659161,58,0,1,01,D,750,D,,A,750,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659161,59,0,1,01,D,750,D,,A,750,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659211,40,0,1,12,D,6,D,,A,6,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659211,41,0,1,11,D,6,D,,A,6,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659211,42,0,1,01,D,6,D,,A,6,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659221,24,0,1,11,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659251,61,0,1,11,D,90,D,,A,90,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659261,40,0,1,12,D,100,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04659261,40,1,1,12,D,,B,,A,69,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659261,40,2,1,12,D,,B,,A,31,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659371,47,0,1,12,D,400,D,,A,400,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659371,48,0,1,01,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659551,30,0,1,12,D,700,D,,A,700,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659551,31,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659591,13,0,1,11,D,460,D,,A,460,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659591,14,0,1,11,D,45,D,,A,45,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659661,46,0,1,12,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659861,34,0,1,01,D,196,D,,A,196,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659931,53,0,1,11,D,165,D,,A,165,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659931,54,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659931,55,0,1,01,D,212,D,,A,212,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659931,56,0,1,11,D,750,D,,A,750,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659961,39,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04659961,40,0,1,01,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660051,16,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660081,27,0,1,11,D,240,D,,A,240,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660081,28,0,1,11,D,100,D,,A,100,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660121,52,0,1,12,D,800,D,,A,800,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660121,53,0,1,01,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660152,14,0,1,01,D,150,D,,A,150,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660171,31,0,1,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660181,29,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660251,59,0,1,01,D,80,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04660251,59,1,1,01,D,,B,,A,65,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660251,59,2,1,01,D,,B,,A,15,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660251,60,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660361,19,0,1,01,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660411,42,0,1,11,D,125,D,,A,125,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660431,25,0,1,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660521,21,0,1,01,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660521,22,0,1,11,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660521,23,0,1,12,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660611,34,0,1,11,D,650,D,,A,650,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660641,55,0,1,01,D,34,D,,A,34,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660641,56,0,1,01,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660641,57,0,1,12,D,513,D,,A,513,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660641,58,0,1,11,D,433,D,,A,433,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660721,35,0,1,12,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660721,36,0,1,01,D,120,D,,A,120,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660741,37,0,1,11,D,3000,D,,A,3000,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,57,0,1,11,D,268,D,,A,,H,500,D,1,D,2,D,160,D,360,D,100,D,,A,,A,,A,,A,,A,,A
20211,04660751,57,1,1,11,D,,B,,A,75,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,57,2,1,11,D,,B,,A,161,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,57,3,1,11,D,,B,,A,32,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,58,0,1,11,D,8500,D,,A,,H,500,D,2,D,2,D,360,D,320,D,,A,,A,,A,,A,,A,,A,,A
20211,04660751,58,1,1,11,D,,B,,A,8018,E,360,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,58,2,1,11,D,,B,,A,482,E,320,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660781,34,0,1,01,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660801,17,0,1,12,D,2000,D,,A,2000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660971,23,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660971,24,0,1,11,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660971,25,0,1,01,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661021,38,0,1,01,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661051,43,0,1,11,D,190,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20211,04661051,43,1,1,11,D,,B,,A,22,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661051,43,2,1,11,D,,B,,A,168,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661051,44,0,1,01,D,123,D,,A,123,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661061,29,0,1,11,D,60,D,,A,60,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661061,30,0,1,01,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661081,36,0,1,12,D,750,D,,A,,H,500,D,1,D,2,D,160,D,380,D,,A,,A,,A,,A,,A,,A,,A
20211,04661081,36,1,1,12,D,,B,,A,171,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661081,36,2,1,12,D,,B,,A,579,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661081,37,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661161,95,0,1,12,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661161,96,0,1,01,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661161,97,0,1,01,D,850,D,,A,850,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661161,98,0,1,01,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661161,99,0,1,11,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661191,43,0,1,11,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661191,44,0,1,11,D,30,D,,A,30,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661211,38,0,1,11,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661211,39,0,1,01,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661211,40,0,1,12,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661211,41,0,1,11,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661321,30,0,1,12,D,900,D,,A,900,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661321,31,0,1,11,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661331,29,0,1,01,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661401,30,0,1,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661451,15,0,1,01,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661531,27,0,1,11,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661531,28,0,1,12,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661571,53,0,1,11,D,10,D,,A,10,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661571,54,0,1,11,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
