QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEB,CRMC_DEB,CRMPROPI,CRMP_OPI,CRMTYPE,CRMTYPE_,APPCDE1,APPCDE1_,APPCDE2,APPCDE2_,APPCDE3,APPCDE3_,APPCDE4,APPCDE4_,APPCDE5,APPCDE5_,APPCDE6,APPCDE6_,REIMBRSZ,REIM_RSZ,CRMBSNSZ,CRMB_NSZ,QADEQPX1,QADE_PX1,QADEQPX2,QADE_PX2,QADEQPX3,QADE_PX3,QADEQPX4,QADE_PX4,QADEQPX5,QADE_PX5,QADEQPX6,QADE_PX6,CRMPTYPE,CRMP_YPE,CRMCODE,CRMCODE_,CRMCDB1,CRMCDB1_,CRMCDB2,CRMCDB2_,CRMCDB3,CRMCDB3_,CRMCDB4,CRMCDB4_,CRMCDB5,CRMCDB5_,CRMCDB6,CRMCDB6_,CRMCDB7,CRMCDB7_,CRMCDB8,CRMCDB8_,CRMCDB9,CRMCDB9_,CONTRACT,CONT_ACT,APPL_X,APPL_X_,CONT0M01,CONT0M02,CONT0M03,CONT0M04,CONT_M01,CONT_M02,CONT_M03,CONT_M04,QADEQPX,QADEQPX_,SUPPLYM1,SUPPLYM2,SUPPLYM3,SUPPLYM4,SUPP_YM1,SUPP_YM2,SUPP_YM3,SUPP_YM4,TOOL0M01,TOOL0M02,TOOL0M03,TOOL0M04,TOOL_M01,TOOL_M02,TOOL_M03,TOOL_M04,QADLABX,QADLABX_,QADPSPTX,QADP_PTX,QADTLRX,QADTLRX_
20204,04467014,13,0,2,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,470,D,,A
20204,04467062,3,0,1,200,D,01,D,4,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,5,D,D,A,A,A,09,A,A,A,5,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,175,D,,A,,A
20204,04467062,4,0,1,210,D,01,D,4,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,10,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,800,D,,A,,A
20204,04467062,5,0,1,300,D,01,D,3,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,09,A,A,A,500,F,,,,,A,A,A,A,A,A,A,A,A,A,A,A,225,D,,A,,A
20204,04467142,3,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,7000,D,,A,,A
20204,04467142,4,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1000,D,,A,,A
20204,04467502,5,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,A,A,08,09,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1100,D,,A,,A
20204,04467772,1,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20204,04467802,11,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,225,D,,A,,A
20204,04468012,1,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,17000,D,,A,,A
20204,04468162,5,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,120,D,,A,,A
20204,04468352,1,0,1,310,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,300,D,175,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20204,04468352,1,1,1,175,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,250,E,,A
20204,04468352,1,2,1,300,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,750,E,,A
20204,04468362,5,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,6800,D,,A,,A
20204,04468442,1,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,300,D,,A,,A
20204,04468502,2,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,25,D,,A
20204,04468502,3,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,425,D,,A,,A
20204,04468512,13,0,1,140,D,97,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,08,09,10,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,600,D,,A,,A
20204,04468542,4,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,100,D,,A,,A
20204,04468542,5,0,1,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,206,D,175,D,300,D,210,D,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,09,10,,,D,D,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20204,04468542,5,1,1,300,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,09,10,,,D,D,A,A,A,A,A,A,A,A,A,A,,A,351,E,,A
20204,04468632,1,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,A,A,08,09,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,10000,D,,A,,A
20204,04468632,2,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,A,A,08,09,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,10000,D,,A,,A
20204,04468632,3,0,1,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,A,A,08,09,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,5000,D,,A,,A
20204,04468922,7,0,1,160,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,400,D,400,D,,A
20204,04468922,8,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,09,,,,D,A,A,A,A,A,A,A,A,A,A,A,400,D,400,D,,A
20204,04468922,9,0,1,270,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,507,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,400,D,130,D,,A
20204,04468922,10,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,11,,,D,D,A,A,A,A,A,A,A,A,A,A,,A,300,D,,A
20204,04468922,11,0,1,160,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,100,D,,A
20204,04468922,12,0,2,260,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,12000,D,7000,D,,A
20204,04469072,6,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,200,D,,A
20204,04469192,8,0,1,140,D,97,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,500,D,,A
20204,04469372,1,0,1,160,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,90,D,,A
20204,04469382,4,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,140,D,,A,,A
20204,04469542,16,0,1,310,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,280,D,210,D,240,D,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,H,,A,,A
20204,04469542,16,1,1,210,D,,B,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,938,E,,A,,A
20204,04469542,16,2,1,280,D,,B,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2062,E,,A,,A
20204,04469542,17,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,6500,D,,A,,A
20204,04469712,2,0,1,220,D,01,D,2,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,10,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,600,D,,A,,A
20204,04470062,5,0,2,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,8000,D,,A,,A
20204,04470202,10,0,1,280,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20204,04470202,11,0,2,200,D,01,D,3,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,08,A,A,A,110,F,,,,,A,A,A,A,A,A,A,A,A,A,A,A,350,D,,A,,A
20204,04470262,1,0,1,200,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,50,D,,A,,A
20204,04470262,2,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,50,D,,A
20204,04470562,6,0,1,210,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20204,04470572,5,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,3300,D,,A,,A
20204,04470582,8,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,7000,D,,A,,A
20204,04470582,9,0,1,300,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,3500,D,,A,,A
20204,04470652,5,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1600,D,,A,,A
20204,04470742,4,0,1,200,D,01,D,2,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,200,D,D,A,A,A,10,A,A,A,200,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,450,D,,A,,A
20204,04470742,5,0,1,300,D,01,D,2,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,150,D,D,A,A,A,09,A,A,A,150,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,150,D,,A,,A
20204,04470792,19,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,3850,D,,A,,A
20204,04470792,20,0,1,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,220,D,210,D,280,D,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,H,,A,,A
20204,04470792,20,1,1,210,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2378,E,,A,,A
20204,04470792,20,2,1,280,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1322,E,,A,,A
20204,04470892,5,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2800,D,,A,,A
20204,04470892,6,0,1,280,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,411,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,175,D,,A,,A
20204,04470892,7,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,50,D,,A
20204,04470892,8,0,1,300,D,01,D,3,D,360,D,900,D,,B,,B,,B,,B,,A,,A,200.00,D,109.00,D,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,309,D,D,A,A,A,09,A,A,A,309,E,08,09,,,D,D,A,A,A,A,A,A,A,A,A,A,230,D,309,D,,A
20204,04471152,8,0,1,110,D,01,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,300,D,D,A,A,A,10,A,A,A,300,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,20000,D,,A,,A
20204,04471232,7,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,150,D,,A,,A
20204,04471252,2,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,500,D,,A
20204,04471252,3,0,1,220,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,6000,D,,A,,A
20204,04471292,1,0,1,260,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20204,04471292,2,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20204,04471402,2,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,10000,D,,A,,A
20204,04471692,3,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,09,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,230,D,,A
20204,04471692,4,0,1,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,65,D,,A
20204,04471712,2,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,09,,,,D,A,A,A,A,A,A,A,A,A,A,A,4300,D,4300,D,,A
20204,04471712,3,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,09,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,4300,D,,A,,A
20204,04471732,3,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,09,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,200,D,,A
20204,04471832,5,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,7000,D,,A
20204,04471842,13,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,0.80,D,,A,,A,,A,,A,,A,,A,1,D,303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,86596,T,,A,,A
20204,04471842,14,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,0.02,D,0.80,D,,A,,A,,A,,A,,A,,A,1,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,25000,D,,A,,A
20204,04471842,15,0,1,110,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,0.80,D,,A,,A,,A,,A,,A,,A,1,D,303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,08,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,20000,D,,A,,A
20204,04471852,2,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,300,D,,A,,A
20204,04471972,3,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,08,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,200,D,,A
20204,04471972,4,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,09,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,1100,D,,A
